Phi[deg],Theta[deg],dB(GainTotal),Array_Data
-58,-70,-1.42143,
-56,-70,-7.40272,
-54,-70,-14.3597,
-52,-70,-3.60096,
-50,-70,-2.16278,
-48,-70,-6.60051,
-46,-70,-9.8997,
-44,-70,-10.9998,
-42,-70,-9.83598,
-40,-70,-3.21986,
-38,-70,-2.70961,
-36,-70,-7.00073,
-34,-70,-5.53487,
-32,-70,-2.20681,
-30,-70,-4.0749,
-28,-70,-15.4764,
-26,-70,-2.08222,
-24,-70,-2.37706,
-22,-70,-9.48814,
-20,-70,-17.6815,
-18,-70,-9.36574,
-16,-70,-7.76087,
-14,-70,-15.6675,
-12,-70,-6.46731,
-10,-70,-8.1983,
-8,-70,-9.39868,
-6,-70,-3.72941,
-4,-70,-4.90487,
-2,-70,-6.50792,
0,-70,-5.25199,
2,-70,-10.199,
4,-70,-13.6294,
6,-70,-3.64424,
8,-70,-1.58492,
10,-70,-2.48271,
12,-70,-4.82038,
14,-70,-9.36794,
16,-70,-8.05719,
18,-70,-3.55067,
20,-70,-4.56053,
22,-70,-12.5072,
24,-70,-8.74126,
26,-70,-9.99678,
28,-70,-8.75537,
30,-70,-0.340212,
32,-70,-0.908945,
34,-70,-11.2703,
36,-70,-17.421,
38,-70,-13.5664,
40,-70,-4.11377,
42,-70,-3.95215,
44,-70,-8.25241,
46,-70,-9.08169,
48,-70,-5.99781,
50,-70,-6.99295,
52,-70,-18.8538,
54,-70,-23.1149,
56,-70,-9.95241,
58,-70,-0.599148,
60,-70,0.814168,
62,-70,-4.2074,
64,-70,-24.965,
66,-70,-8.97758,
68,-70,-3.08324,
70,-70,-0.524695,
72,-70,-2.65826,
74,-70,-4.47855,
76,-70,-1.937,
78,-70,-3.9412,
80,-70,-12.0814,
82,-70,-15.7217,
84,-70,-3.9187,
86,-70,1.77582,
88,-70,3.83444,
90,-70,3.25936,
92,-70,1.03571,
94,-70,-0.53671,
96,-70,-2.44597,
98,-70,-12.2182,
100,-70,-6.09779,
102,-70,-1.20698,
104,-70,-1.57964,
106,-70,-4.23302,
108,-70,-2.30725,
110,-70,2.53778,
112,-70,2.27165,
114,-70,-3.77921,
116,-70,-16.9021,
118,-70,-7.11941,
120,-70,-0.211612,
122,-70,-1.01992,
124,-70,-6.93758,
126,-70,-16.3091,
128,-70,-6.96197,
130,-70,-5.10985,
132,-70,-10.4745,
134,-70,-7.37956,
136,-70,-7.13466,
138,-70,-5.51293,
140,-70,-0.0874664,
142,-70,-0.34308,
144,-70,-7.33809,
146,-70,-9.96842,
148,-70,-4.41771,
150,-70,-6.16618,
152,-70,-13.9835,
154,-70,-1.2902,
156,-70,-1.0552,
158,-70,-5.51416,
160,-70,-10.1419,
162,-70,-4.27013,
164,-70,-2.81995,
166,-70,-11.9384,
168,-70,-6.77019,
170,-70,-5.71457,
172,-70,-14.5639,
174,-70,-7.77193,
176,-70,-8.51925,
178,-70,-9.32295,
180,-70,-6.26336,
-180,-68,-2.3682,
-178,-68,-4.82733,
-176,-68,-11.194,
-174,-68,-3.25008,
-172,-68,-0.47275,
-170,-68,-0.461899,
-168,-68,-1.36324,
-166,-68,-3.16633,
-164,-68,-5.7683,
-162,-68,-7.3345,
-160,-68,-9.66337,
-158,-68,-17.0846,
-156,-68,-16.8087,
-154,-68,-19.0095,
-152,-68,-6.80124,
-150,-68,-1.14967,
-148,-68,-2.45643,
-146,-68,-10.0166,
-144,-68,-17.314,
-142,-68,-7.55263,
-140,-68,-1.77383,
-138,-68,-2.73168,
-136,-68,-6.84547,
-134,-68,-7.06278,
-132,-68,-4.22376,
-130,-68,-4.06717,
-128,-68,-11.2778,
-126,-68,-17.8255,
-124,-68,-12.3867,
-122,-68,-4.4754,
-120,-68,-1.87939,
-118,-68,-5.61546,
-116,-68,-18.1697,
-114,-68,-22.1003,
-112,-68,-6.94035,
-110,-68,-2.32764,
-108,-68,-3.32735,
-106,-68,-2.97422,
-104,-68,-0.255021,
-102,-68,-2.41157,
-100,-68,-11.6625,
-98,-68,-5.54673,
-96,-68,-0.27426,
-94,-68,3.46464,
-92,-68,5.09302,
-90,-68,4.07658,
-88,-68,0.814229,
-86,-68,-0.203996,
-84,-68,0.165896,
-82,-68,-4.04119,
-80,-68,-10.159,
-78,-68,-4.94807,
-76,-68,-6.36434,
-74,-68,-9.00076,
-72,-68,-2.87539,
-70,-68,1.28895,
-68,-68,0.859866,
-66,-68,-3.89801,
-64,-68,-16.1391,
-62,-68,-5.16874,
-60,-68,0.229505,
-58,-68,-0.892267,
-56,-68,-6.26757,
-54,-68,-6.39998,
-52,-68,-1.16608,
-50,-68,-0.949751,
-48,-68,-5.55326,
-46,-68,-9.5377,
-44,-68,-12.6447,
-42,-68,-9.85322,
-40,-68,-3.35101,
-38,-68,-3.98375,
-36,-68,-12.3732,
-34,-68,-6.85696,
-32,-68,-4.27901,
-30,-68,-7.08016,
-28,-68,-11.2382,
-26,-68,-0.916851,
-24,-68,-1.13069,
-22,-68,-7.71097,
-20,-68,-10.3805,
-18,-68,-11.8003,
-16,-68,-10.4734,
-14,-68,-12.1219,
-12,-68,-5.32619,
-10,-68,-4.6772,
-8,-68,-6.14875,
-6,-68,-4.61696,
-4,-68,-6.34905,
-2,-68,-4.16352,
0,-68,-1.88169,
2,-68,-5.77483,
4,-68,-11.3971,
6,-68,-2.43903,
8,-68,-0.95069,
10,-68,-2.14308,
12,-68,-3.05659,
14,-68,-4.24461,
16,-68,-4.44457,
18,-68,-3.66221,
20,-68,-6.94535,
22,-68,-26.0104,
24,-68,-7.7774,
26,-68,-9.10628,
28,-68,-8.44743,
30,-68,-0.561644,
32,-68,-1.27915,
34,-68,-11.9369,
36,-68,-18.2227,
38,-68,-13.5806,
40,-68,-3.96537,
42,-68,-3.42668,
44,-68,-6.9787,
46,-68,-7.61301,
48,-68,-4.54948,
50,-68,-4.84133,
52,-68,-13.5385,
54,-68,-20.3563,
56,-68,-12.9576,
58,-68,-1.60343,
60,-68,0.808627,
62,-68,-2.81856,
64,-68,-16.0035,
66,-68,-14.2998,
68,-68,-4.29164,
70,-68,-0.873126,
72,-68,-3.34879,
74,-68,-6.04955,
76,-68,-1.64669,
78,-68,-3.28024,
80,-68,-14.3794,
82,-68,-15.0381,
84,-68,-4.40708,
86,-68,2.44855,
88,-68,5.21858,
90,-68,4.76953,
92,-68,1.87877,
94,-68,-0.548265,
96,-68,-2.65925,
98,-68,-11.9853,
100,-68,-5.74641,
102,-68,-3.2225,
104,-68,-6.2116,
106,-68,-9.8325,
108,-68,-2.96638,
110,-68,2.08385,
112,-68,1.49617,
114,-68,-4.16928,
116,-68,-16.0773,
118,-68,-5.21915,
120,-68,0.988199,
122,-68,0.354082,
124,-68,-4.30948,
126,-68,-7.0273,
128,-68,-3.47034,
130,-68,-3.62859,
132,-68,-10.3711,
134,-68,-8.30737,
136,-68,-7.98893,
138,-68,-5.44786,
140,-68,-0.208159,
142,-68,-1.1442,
144,-68,-12.0231,
146,-68,-10.3955,
148,-68,-7.30294,
150,-68,-10.6609,
152,-68,-10.0237,
154,-68,-0.680235,
156,-68,-0.522783,
158,-68,-5.14136,
160,-68,-9.37581,
162,-68,-8.47251,
164,-68,-6.16616,
166,-68,-15.6081,
168,-68,-5.54752,
170,-68,-3.45974,
172,-68,-7.93115,
174,-68,-9.29569,
176,-68,-11.4648,
178,-68,-5.98609,
180,-68,-2.3682,
-180,-66,-0.554878,
-178,-66,-2.16908,
-176,-66,-6.98151,
-174,-66,-3.5452,
-172,-66,-1.50043,
-170,-66,-1.38873,
-168,-66,-0.817836,
-166,-66,-0.403672,
-164,-66,-1.22631,
-162,-66,-4.52762,
-160,-66,-13.3168,
-158,-66,-15.2086,
-156,-66,-8.83739,
-154,-66,-8.68772,
-152,-66,-6.5624,
-150,-66,-2.43374,
-148,-66,-4.53288,
-146,-66,-14.7922,
-144,-66,-16.9658,
-142,-66,-10.2961,
-140,-66,-3.0085,
-138,-66,-3.49598,
-136,-66,-7.84309,
-134,-66,-7.92021,
-132,-66,-3.70443,
-130,-66,-2.59363,
-128,-66,-8.59873,
-126,-66,-15.5717,
-124,-66,-12.4387,
-122,-66,-7.63007,
-120,-66,-2.2732,
-118,-66,-3.47173,
-116,-66,-9.3872,
-114,-66,-16.8276,
-112,-66,-6.21549,
-110,-66,-1.85498,
-108,-66,-3.36719,
-106,-66,-4.96202,
-104,-66,-1.1703,
-102,-66,-2.83574,
-100,-66,-11.548,
-98,-66,-4.44475,
-96,-66,-0.459411,
-94,-66,3.46122,
-92,-66,5.80852,
-90,-66,5.27193,
-88,-66,1.96511,
-86,-66,-0.405377,
-84,-66,-0.925585,
-82,-66,-5.82902,
-80,-66,-7.52229,
-78,-66,-5.5143,
-76,-66,-9.45647,
-74,-66,-9.56814,
-72,-66,-3.75397,
-70,-66,-0.0815531,
-68,-66,-0.447422,
-66,-66,-3.78597,
-64,-66,-14.0809,
-62,-66,-5.16838,
-60,-66,0.149846,
-58,-66,-1.03552,
-56,-66,-4.59842,
-54,-66,-2.5516,
-52,-66,0.556669,
-50,-66,-0.232169,
-48,-66,-5.20577,
-46,-66,-8.58043,
-44,-66,-12.0783,
-42,-66,-10.0756,
-40,-66,-4.03764,
-38,-66,-6.35548,
-36,-66,-17.9041,
-34,-66,-4.52572,
-32,-66,-4.88016,
-30,-66,-10.6428,
-28,-66,-9.53869,
-26,-66,-1.03151,
-24,-66,-1.26748,
-22,-66,-7.72046,
-20,-66,-5.40659,
-18,-66,-5.59753,
-16,-66,-8.37789,
-14,-66,-10.4862,
-12,-66,-3.98591,
-10,-66,-1.28439,
-8,-66,-2.33269,
-6,-66,-5.53029,
-4,-66,-9.04079,
-2,-66,-2.69054,
0,-66,-0.240509,
2,-66,-3.27994,
4,-66,-8.16706,
6,-66,-2.45938,
8,-66,-1.71522,
10,-66,-3.36502,
12,-66,-2.78713,
14,-66,-1.68357,
16,-66,-1.36488,
18,-66,-3.01325,
20,-66,-10.4975,
22,-66,-11.991,
24,-66,-4.32387,
26,-66,-5.28427,
28,-66,-7.28611,
30,-66,-1.43989,
32,-66,-2.4648,
34,-66,-13.167,
36,-66,-13.5064,
38,-66,-17.1417,
40,-66,-4.96718,
42,-66,-3.87918,
44,-66,-6.96255,
46,-66,-7.30146,
48,-66,-4.01165,
50,-66,-3.84517,
52,-66,-12.0115,
54,-66,-14.2326,
56,-66,-16.5288,
58,-66,-4.0117,
60,-66,0.178486,
62,-66,-1.8413,
64,-66,-9.28144,
66,-66,-23.3141,
68,-66,-5.88612,
70,-66,-1.43639,
72,-66,-3.90354,
74,-66,-7.88578,
76,-66,-1.7398,
78,-66,-3.04586,
80,-66,-17.2503,
82,-66,-10.6363,
84,-66,-5.16576,
86,-66,2.20164,
88,-66,5.6349,
90,-66,5.40123,
92,-66,2.17249,
94,-66,-1.05927,
96,-66,-3.53609,
98,-66,-11.2773,
100,-66,-5.75681,
102,-66,-6.1759,
104,-66,-16.3596,
106,-66,-14.9082,
108,-66,-3.79,
110,-66,1.07702,
112,-66,0.33655,
114,-66,-3.77819,
116,-66,-11.7375,
118,-66,-5.05512,
120,-66,1.20924,
122,-66,0.840559,
124,-66,-2.39385,
126,-66,-2.93875,
128,-66,-1.12043,
130,-66,-2.48039,
132,-66,-9.713,
134,-66,-8.17104,
136,-66,-8.15102,
138,-66,-5.9207,
140,-66,-0.773212,
142,-66,-2.34603,
144,-66,-12.2115,
146,-66,-5.46282,
148,-66,-7.89677,
150,-66,-17.7984,
152,-66,-7.93066,
154,-66,-1.27103,
156,-66,-1.32753,
158,-66,-6.67057,
160,-66,-7.73263,
162,-66,-10.0822,
164,-66,-10.8214,
166,-66,-18.4339,
168,-66,-4.15037,
170,-66,-0.89825,
172,-66,-2.82922,
174,-66,-8.14239,
176,-66,-16.0873,
178,-66,-4.20655,
180,-66,-0.554878,
-180,-64,-0.768945,
-178,-64,-1.68185,
-176,-64,-5.44237,
-174,-64,-5.76322,
-172,-64,-5.06977,
-170,-64,-4.69576,
-168,-64,-1.92122,
-166,-64,0.579987,
-164,-64,0.831449,
-162,-64,-2.59867,
-160,-64,-13.7054,
-158,-64,-8.42772,
-156,-64,-3.79204,
-154,-64,-3.18288,
-152,-64,-4.28807,
-150,-64,-4.15162,
-148,-64,-8.84523,
-146,-64,-15.0765,
-144,-64,-9.83285,
-142,-64,-19.9743,
-140,-64,-5.94987,
-138,-64,-5.49078,
-136,-64,-10.5408,
-134,-64,-10.3428,
-132,-64,-3.96699,
-130,-64,-1.86417,
-128,-64,-6.8456,
-126,-64,-10.5727,
-124,-64,-7.96191,
-122,-64,-14.8657,
-120,-64,-3.20588,
-118,-64,-2.02696,
-116,-64,-5.5145,
-114,-64,-10.3508,
-112,-64,-5.03801,
-110,-64,-1.21136,
-108,-64,-2.7924,
-106,-64,-8.20106,
-104,-64,-3.07457,
-102,-64,-3.64071,
-100,-64,-10.8788,
-98,-64,-4.3678,
-96,-64,-1.64535,
-94,-64,2.09925,
-92,-64,5.16941,
-90,-64,5.15465,
-88,-64,2.21661,
-86,-64,-0.904994,
-84,-64,-2.8605,
-82,-64,-7.49254,
-80,-64,-5.6885,
-78,-64,-5.25061,
-76,-64,-6.33035,
-74,-64,-5.76963,
-72,-64,-4.71722,
-70,-64,-1.87675,
-68,-64,-1.33179,
-66,-64,-2.72318,
-64,-64,-11.0201,
-62,-64,-6.32532,
-60,-64,-0.786275,
-58,-64,-1.74735,
-56,-64,-2.98697,
-54,-64,-0.467912,
-52,-64,1.40886,
-50,-64,-0.258353,
-48,-64,-5.51137,
-46,-64,-6.75296,
-44,-64,-9.25337,
-42,-64,-10.1637,
-40,-64,-4.85269,
-38,-64,-7.88999,
-36,-64,-6.61791,
-34,-64,-0.865313,
-32,-64,-2.83637,
-30,-64,-12.3406,
-28,-64,-10.5822,
-26,-64,-2.99429,
-24,-64,-3.29469,
-22,-64,-9.84362,
-20,-64,-2.8396,
-18,-64,-2.04846,
-16,-64,-5.7525,
-14,-64,-9.06563,
-12,-64,-2.09925,
-10,-64,1.37046,
-8,-64,0.649437,
-6,-64,-4.86038,
-4,-64,-13.8159,
-2,-64,-2.71011,
0,-64,-0.487307,
2,-64,-3.06201,
4,-64,-6.95546,
6,-64,-4.31232,
8,-64,-5.03029,
10,-64,-7.84789,
12,-64,-4.39091,
14,-64,-0.846174,
16,-64,0.232691,
18,-64,-2.4428,
20,-64,-14.4652,
22,-64,-6.16566,
24,-64,-1.31083,
26,-64,-1.7366,
28,-64,-4.62657,
30,-64,-2.74838,
32,-64,-4.26733,
34,-64,-9.28404,
36,-64,-7.51461,
38,-64,-18.4824,
40,-64,-7.92162,
42,-64,-5.70249,
44,-64,-8.32957,
46,-64,-8.16444,
48,-64,-4.54048,
50,-64,-3.9369,
52,-64,-12.073,
54,-64,-8.55068,
56,-64,-8.75467,
58,-64,-9.33811,
60,-64,-1.38678,
62,-64,-1.50976,
64,-64,-6.04427,
66,-64,-14.6194,
68,-64,-7.85249,
70,-64,-2.20856,
72,-64,-4.07375,
74,-64,-10.4809,
76,-64,-2.69252,
78,-64,-3.3865,
80,-64,-17.8997,
82,-64,-8.66278,
84,-64,-6.64336,
86,-64,0.433262,
88,-64,4.60969,
90,-64,4.63424,
92,-64,1.30378,
94,-64,-2.36371,
96,-64,-5.31443,
98,-64,-10.4708,
100,-64,-6.10186,
102,-64,-6.95401,
104,-64,-6.08254,
106,-64,-5.74484,
108,-64,-4.25306,
110,-64,-0.498815,
112,-64,-0.895139,
114,-64,-2.43114,
116,-64,-7.66634,
118,-64,-6.49792,
120,-64,0.459286,
122,-64,0.617083,
124,-64,-1.0494,
126,-64,-0.668752,
128,-64,0.182221,
130,-64,-2.02246,
132,-64,-8.85085,
134,-64,-6.5151,
136,-64,-7.14442,
138,-64,-7.0618,
140,-64,-1.7288,
142,-64,-3.29299,
144,-64,-5.71925,
146,-64,-1.4373,
148,-64,-5.05095,
150,-64,-16.544,
152,-64,-6.93847,
154,-64,-3.72958,
156,-64,-4.40361,
158,-64,-12.4909,
160,-64,-6.21867,
162,-64,-6.56017,
164,-64,-12.3426,
166,-64,-13.4151,
168,-64,-2.32178,
170,-64,1.41686,
172,-64,0.637893,
174,-64,-4.54435,
176,-64,-18.3887,
178,-64,-4.44673,
180,-64,-0.768945,
-180,-62,-3.5723,
-178,-62,-3.77152,
-176,-62,-6.7381,
-174,-62,-12.4844,
-172,-62,-14.787,
-170,-62,-12.7814,
-168,-62,-5.53267,
-166,-62,-0.14211,
-164,-62,0.97371,
-162,-62,-2.77479,
-160,-62,-19.942,
-158,-62,-6.12987,
-156,-62,-1.46503,
-154,-62,-0.203317,
-152,-62,-1.43148,
-150,-62,-4.07808,
-148,-62,-9.05268,
-146,-62,-5.60551,
-144,-62,-3.85319,
-142,-62,-10.9127,
-140,-62,-10.1508,
-138,-62,-7.8005,
-136,-62,-11.8595,
-134,-62,-12.1846,
-132,-62,-4.8792,
-130,-62,-1.72066,
-128,-62,-5.29387,
-126,-62,-5.91727,
-124,-62,-3.41233,
-122,-62,-14.1726,
-120,-62,-5.22344,
-118,-62,-1.5327,
-116,-62,-3.66553,
-114,-62,-7.50933,
-112,-62,-4.01824,
-110,-62,-0.564694,
-108,-62,-1.71353,
-106,-62,-11.1398,
-104,-62,-6.49105,
-102,-62,-4.40811,
-100,-62,-9.97189,
-98,-62,-5.95949,
-96,-62,-4.11175,
-94,-62,-1.75268,
-92,-62,2.20966,
-90,-62,2.9879,
-88,-62,0.893898,
-86,-62,-2.11053,
-84,-62,-5.42544,
-82,-62,-7.27701,
-80,-62,-4.80868,
-78,-62,-4.01217,
-76,-62,-2.42205,
-74,-62,-2.91169,
-72,-62,-5.77551,
-70,-62,-3.84731,
-68,-62,-1.71258,
-66,-62,-2.09075,
-64,-62,-9.84813,
-62,-62,-7.72785,
-60,-62,-2.01483,
-58,-62,-1.81746,
-56,-62,-1.01737,
-54,-62,0.765265,
-52,-62,1.5044,
-50,-62,-1.02588,
-48,-62,-5.42307,
-46,-62,-4.08683,
-44,-62,-5.96865,
-42,-62,-9.23105,
-40,-62,-4.90316,
-38,-62,-5.71639,
-36,-62,-2.12221,
-34,-62,1.50791,
-32,-62,-1.02879,
-30,-62,-14.0676,
-28,-62,-11.6196,
-26,-62,-8.1417,
-24,-62,-8.9886,
-22,-62,-12.3361,
-20,-62,-1.80727,
-18,-62,-0.500298,
-16,-62,-4.10548,
-14,-62,-6.74315,
-12,-62,-0.432483,
-10,-62,2.91741,
-8,-62,2.41044,
-6,-62,-3.04907,
-4,-62,-23.1525,
-2,-62,-4.67869,
0,-62,-3.24191,
2,-62,-5.85183,
4,-62,-8.63723,
6,-62,-9.94537,
8,-62,-14.2067,
10,-62,-23.1097,
12,-62,-9.28235,
14,-62,-1.71724,
16,-62,0.231948,
18,-62,-3.10172,
20,-62,-18.7524,
22,-62,-3.72435,
24,-62,0.325917,
26,-62,0.471675,
28,-62,-1.94923,
30,-62,-3.26886,
32,-62,-4.56368,
34,-62,-3.84687,
36,-62,-2.82515,
38,-62,-8.38069,
40,-62,-12.1463,
42,-62,-8.26846,
44,-62,-8.64899,
46,-62,-7.66666,
48,-62,-5.34935,
50,-62,-4.48865,
52,-62,-9.82182,
54,-62,-4.11571,
56,-62,-2.92491,
58,-62,-13.6209,
60,-62,-4.5184,
62,-62,-2.06317,
64,-62,-4.72165,
66,-62,-10.636,
68,-62,-10.033,
70,-62,-3.02315,
72,-62,-3.6134,
74,-62,-13.3474,
76,-62,-5.17776,
78,-62,-4.26587,
80,-62,-14.3346,
82,-62,-9.1839,
84,-62,-9.01704,
86,-62,-4.72939,
88,-62,0.921951,
90,-62,1.39186,
92,-62,-1.79245,
94,-62,-5.14523,
96,-62,-8.47643,
98,-62,-10.0359,
100,-62,-6.49712,
102,-62,-3.71764,
104,-62,-0.788757,
106,-62,-1.7648,
108,-62,-4.37458,
110,-62,-2.61247,
112,-62,-1.99379,
114,-62,-1.28343,
116,-62,-5.15751,
118,-62,-9.18435,
120,-62,-0.902675,
122,-62,0.443981,
124,-62,0.422492,
126,-62,0.879661,
128,-62,0.820437,
130,-62,-2.08312,
132,-62,-7.08805,
134,-62,-4.06798,
136,-62,-5.19243,
138,-62,-8.3945,
140,-62,-2.74743,
142,-62,-3.1263,
144,-62,-2.0782,
146,-62,0.858537,
148,-62,-2.97388,
150,-62,-13.7478,
152,-62,-5.56829,
154,-62,-9.25853,
156,-62,-13.1722,
158,-62,-12.7585,
160,-62,-4.45649,
162,-62,-3.75028,
164,-62,-8.17574,
166,-62,-8.61914,
168,-62,-0.765491,
170,-62,2.91423,
172,-62,2.65642,
174,-62,-1.85648,
176,-62,-15.0305,
178,-62,-7.244,
180,-62,-3.5723,
-180,-60,-11.2712,
-178,-60,-11.1963,
-176,-60,-14.1896,
-174,-60,-12.7419,
-172,-60,-5.29746,
-170,-60,-5.63238,
-168,-60,-11.4784,
-166,-60,-3.07147,
-164,-60,-1.08189,
-162,-60,-5.40324,
-160,-60,-11.769,
-158,-60,-5.45479,
-156,-60,-1.51423,
-154,-60,0.652937,
-152,-60,0.123724,
-150,-60,-2.30062,
-148,-60,-3.69674,
-146,-60,-0.839868,
-144,-60,-0.0797484,
-142,-60,-3.90049,
-140,-60,-7.39899,
-138,-60,-6.54995,
-136,-60,-7.18102,
-134,-60,-7.37274,
-132,-60,-5.13927,
-130,-60,-1.68405,
-128,-60,-3.36356,
-126,-60,-2.38468,
-124,-60,-0.11269,
-122,-60,-5.6711,
-120,-60,-9.56557,
-118,-60,-2.03504,
-116,-60,-2.94685,
-114,-60,-5.8902,
-112,-60,-3.1994,
-110,-60,-0.0516164,
-108,-60,-0.56178,
-106,-60,-7.93764,
-104,-60,-10.5779,
-102,-60,-4.30301,
-100,-60,-7.96705,
-98,-60,-10.5523,
-96,-60,-6.32448,
-94,-60,-8.37071,
-92,-60,-6.55741,
-90,-60,-3.37247,
-88,-60,-3.18664,
-86,-60,-4.9989,
-84,-60,-7.25331,
-82,-60,-5.98205,
-80,-60,-4.90796,
-78,-60,-2.4983,
-76,-60,-0.293441,
-74,-60,-1.95329,
-72,-60,-7.73844,
-70,-60,-5.72238,
-68,-60,-2.6038,
-66,-60,-3.28801,
-64,-60,-13.099,
-62,-60,-7.63808,
-60,-60,-2.25654,
-58,-60,-0.23471,
-56,-60,1.20445,
-54,-60,1.77122,
-52,-60,1.2759,
-50,-60,-1.92714,
-48,-60,-3.8203,
-46,-60,-1.64362,
-44,-60,-3.62497,
-42,-60,-8.4389,
-40,-60,-4.36136,
-38,-60,-3.47371,
-36,-60,-0.469104,
-34,-60,2.33822,
-32,-60,-0.616972,
-30,-60,-18.2129,
-28,-60,-6.1518,
-26,-60,-9.77065,
-24,-60,-12.501,
-22,-60,-5.9774,
-20,-60,-1.17319,
-18,-60,0.0120294,
-16,-60,-2.85852,
-14,-60,-4.94347,
-12,-60,-0.0329655,
-10,-60,3.00204,
-8,-60,2.71702,
-6,-60,-1.97982,
-4,-60,-19.4892,
-2,-60,-9.10796,
0,-60,-10.3193,
2,-60,-17.2731,
4,-60,-16.8677,
6,-60,-12.5453,
8,-60,-4.941,
10,-60,-4.48135,
12,-60,-12.7006,
14,-60,-4.92867,
16,-60,-1.74587,
18,-60,-5.35151,
20,-60,-9.04824,
22,-60,-2.80155,
24,-60,0.225894,
26,-60,0.972339,
28,-60,-0.593117,
30,-60,-2.5207,
32,-60,-2.50225,
34,-60,-0.295918,
36,-60,0.297392,
38,-60,-3.13549,
40,-60,-7.6247,
42,-60,-6.66897,
44,-60,-4.83673,
46,-60,-3.64451,
48,-60,-3.63213,
50,-60,-3.40293,
52,-60,-5.08136,
54,-60,-0.992252,
56,-60,0.57846,
58,-60,-5.12454,
60,-60,-10.6535,
62,-60,-3.71479,
64,-60,-4.95138,
66,-60,-9.84552,
68,-60,-11.6791,
70,-60,-3.47878,
72,-60,-2.50743,
74,-60,-9.84654,
76,-60,-10.6613,
78,-60,-5.23226,
80,-60,-9.78634,
82,-60,-12.7004,
84,-60,-9.08412,
86,-60,-17.4378,
88,-60,-13.7003,
90,-60,-10.3047,
92,-60,-11.4845,
94,-60,-11.7112,
96,-60,-13.8291,
98,-60,-10.3679,
100,-60,-6.14404,
102,-60,-0.788981,
104,-60,1.41779,
106,-60,-0.711327,
108,-60,-5.29116,
110,-60,-5.07351,
112,-60,-3.28574,
114,-60,-1.12198,
116,-60,-4.05658,
118,-60,-10.9342,
120,-60,-1.91652,
122,-60,1.10108,
124,-60,2.07349,
126,-60,2.11547,
128,-60,1.183,
130,-60,-2.2007,
132,-60,-4.98712,
134,-60,-2.07683,
136,-60,-3.48719,
138,-60,-9.36365,
140,-60,-3.46523,
142,-60,-2.41215,
144,-60,-0.633085,
146,-60,1.66092,
148,-60,-2.45781,
150,-60,-12.474,
152,-60,-3.06052,
154,-60,-7.90329,
156,-60,-6.97754,
158,-60,-2.60849,
160,-60,-1.64228,
162,-60,-1.87147,
164,-60,-4.75834,
166,-60,-6.28383,
168,-60,-0.450138,
170,-60,3.12284,
172,-60,3.17665,
174,-60,-0.81112,
176,-60,-12.6787,
178,-60,-13.5165,
180,-60,-11.2712,
-180,-58,-13.8398,
-178,-58,-14.769,
-176,-58,-11.4747,
-174,-58,-3.53683,
-172,-58,0.363328,
-170,-58,-0.0626385,
-168,-58,-5.36387,
-166,-58,-8.47316,
-164,-58,-7.20509,
-162,-58,-5.41112,
-160,-58,-1.42861,
-158,-58,-2.19099,
-156,-58,-4.38201,
-154,-58,-1.25722,
-152,-58,-0.596692,
-150,-58,-1.92753,
-148,-58,-1.34985,
-146,-58,1.24063,
-144,-58,1.74542,
-142,-58,-0.932655,
-140,-58,-3.52209,
-138,-58,-3.94297,
-136,-58,-3.56185,
-134,-58,-2.80515,
-132,-58,-3.03207,
-130,-58,-0.866847,
-128,-58,-1.05019,
-126,-58,0.0599028,
-124,-58,1.98414,
-122,-58,-1.57863,
-120,-58,-19.3536,
-118,-58,-3.15332,
-116,-58,-2.47478,
-114,-58,-4.30289,
-112,-58,-2.47723,
-110,-58,0.137852,
-108,-58,0.171759,
-106,-58,-4.19934,
-104,-58,-7.88717,
-102,-58,-2.95469,
-100,-58,-4.93118,
-98,-58,-26.0343,
-96,-58,-3.98772,
-94,-58,-0.700606,
-92,-58,-1.43546,
-90,-58,-4.56537,
-88,-58,-9.93856,
-86,-58,-12.7317,
-84,-58,-6.78025,
-82,-58,-5.59912,
-80,-58,-5.5428,
-78,-58,-1.08585,
-76,-58,0.396786,
-74,-58,-3.11943,
-72,-58,-13.3832,
-70,-58,-7.1144,
-68,-58,-5.15599,
-66,-58,-7.75995,
-64,-58,-12.4888,
-62,-58,-5.41884,
-60,-58,-1.79575,
-58,-58,1.24937,
-56,-58,2.71891,
-54,-58,2.52261,
-52,-58,1.11736,
-50,-58,-2.28639,
-48,-58,-2.35852,
-46,-58,-0.43537,
-44,-58,-2.92981,
-42,-58,-9.80691,
-40,-58,-3.76856,
-38,-58,-2.22824,
-36,-58,-0.712293,
-34,-58,1.73146,
-32,-58,-1.49259,
-30,-58,-13.2577,
-28,-58,-1.97727,
-26,-58,-3.30745,
-24,-58,-3.51329,
-22,-58,-0.284714,
-20,-58,0.50775,
-18,-58,0.30835,
-16,-58,-2.01516,
-14,-58,-5.19395,
-12,-58,-2.0994,
-10,-58,0.919787,
-8,-58,1.08026,
-6,-58,-2.54176,
-4,-58,-13.4973,
-2,-58,-13.0495,
0,-58,-10.3439,
2,-58,-10.6263,
4,-58,-10.7347,
6,-58,-3.45383,
8,-58,0.855933,
10,-58,0.774662,
12,-58,-4.51686,
14,-58,-11.3958,
16,-58,-7.09111,
18,-58,-4.69589,
20,-58,-1.17829,
22,-58,-1.02824,
24,-58,-2.08721,
